frame,vehicle_id,vehicle_type,detected,plate_detected,plate_text,individual_toll,total_toll
759,72,Car,True,True,DETECTED,500,2500
760,72,Car,True,True,DETECTED,500,2500
761,72,Car,True,True,DETECTED,500,2500
762,72,Car,True,False,,500,2500
763,72,Car,True,False,,500,2500
764,72,Car,True,True,DETECTED,500,2500
765,72,Car,True,True,DETECTED,500,2500
766,72,Car,True,True,DETECTED,500,2500
767,72,Car,True,True,DETECTED,500,2500
768,72,Car,True,True,DETECTED,500,2500
769,72,Car,True,True,DETECTED,500,2500
770,72,Car,True,True,DETECTED,500,2500
771,72,Car,True,True,DETECTED,500,2500
772,72,Car,True,True,DETECTED,500,2500
773,72,Car,True,True,DETECTED,500,2500
774,72,Car,True,True,DETECTED,500,2500
775,72,Car,True,True,DETECTED,500,2500
776,72,Car,True,True,DETECTED,500,2500
777,72,Car,True,True,DETECTED,500,2500
778,72,Car,True,True,DETECTED,500,2500
779,72,Car,True,True,DETECTED,500,2500
780,72,Car,True,True,DETECTED,500,2500
781,72,Car,True,True,DETECTED,500,2500
782,72,Car,True,True,DETECTED,500,2500
783,72,Car,True,True,DETECTED,500,2500
784,72,Car,True,True,DETECTED,500,2500
785,72,Car,True,True,DETECTED,500,2500
786,72,Car,True,True,DETECTED,500,2500
787,72,Car,True,True,DETECTED,500,2500
788,72,Car,True,True,DETECTED,500,2500
789,72,Car,True,True,DETECTED,500,2500
790,72,Car,True,True,DETECTED,500,2500
791,72,Car,True,True,DETECTED,500,2500
792,72,Car,True,True,DETECTED,500,2500
793,72,Car,True,True,DETECTED,500,2500
794,72,Car,True,True,DETECTED,500,2500
795,72,Car,True,True,DETECTED,500,2500
796,72,Car,True,True,DETECTED,500,2500
797,72,Car,True,True,DETECTED,500,2500
798,72,Car,True,True,DETECTED,500,2500
799,72,Car,True,True,DETECTED,500,2500
800,72,Car,True,True,DETECTED,500,2500
801,72,Car,True,True,DETECTED,500,2500
802,72,Car,True,True,DETECTED,500,2500
803,72,Car,True,True,DETECTED,500,2500
804,72,Car,True,True,DETECTED,500,2500
805,72,Car,True,True,DETECTED,500,2500
806,72,Car,True,True,DETECTED,500,2500
807,72,Car,True,True,DETECTED,500,2500
808,72,Car,True,True,DETECTED,500,2500
809,72,Car,True,True,DETECTED,500,2500
810,72,Car,True,True,DETECTED,500,2500
811,72,Car,True,True,DETECTED,500,2500
812,72,Car,True,True,DETECTED,500,2500
813,72,Car,True,True,DETECTED,500,2500
814,72,Car,True,True,DETECTED,500,2500
815,72,Car,True,True,DETECTED,500,2500
816,72,Car,True,True,DETECTED,500,2500
817,72,Car,True,True,DETECTED,500,2500
818,72,Car,True,True,DETECTED,500,2500
819,72,Car,True,True,DETECTED,500,2500
820,72,Car,True,True,DETECTED,500,2500
821,72,Car,True,True,DETECTED,500,2500
822,72,Car,True,True,DETECTED,500,2500
823,72,Car,True,True,DETECTED,500,2500
824,72,Car,True,True,DETECTED,500,2500
825,72,Car,True,True,DETECTED,500,2500
826,72,Car,True,True,DETECTED,500,2500
827,72,Car,True,True,DETECTED,500,2500
828,72,Car,True,True,DETECTED,500,2500
829,72,Car,True,True,DETECTED,500,2500
830,72,Car,True,True,DETECTED,500,2500
831,72,Car,True,True,DETECTED,500,2500
832,72,Car,True,True,DETECTED,500,2500
833,72,Car,True,True,DETECTED,500,2500
834,72,Car,True,True,DETECTED,500,2500
835,72,Car,True,True,DETECTED,500,2500
836,72,Car,True,True,DETECTED,500,2500
837,72,Car,True,True,DETECTED,500,2500
838,72,Car,True,True,DETECTED,500,2500
839,72,Car,True,True,DETECTED,500,2500
840,72,Car,True,True,DETECTED,500,2500
841,72,Car,True,True,DETECTED,500,2500
842,72,Car,True,True,DETECTED,500,2500
843,72,Car,True,True,DETECTED,500,2500
844,72,Car,True,True,DETECTED,500,2500
845,72,Car,True,True,DETECTED,500,2500
846,72,Car,True,True,DETECTED,500,2500
847,72,Car,True,True,DETECTED,500,2500
848,72,Car,True,True,DETECTED,500,2500
849,72,Car,True,True,DETECTED,500,2500
850,72,Car,True,True,DETECTED,500,2500
851,72,Car,True,True,DETECTED,500,2500
852,72,Car,True,True,DETECTED,500,2500
853,72,Car,True,True,DETECTED,500,2500
854,72,Car,True,True,DETECTED,500,2500
855,72,Car,True,True,DETECTED,500,2500
856,72,Car,True,True,DETECTED,500,2500
857,72,Car,True,True,DETECTED,500,2500
858,72,Car,True,True,DETECTED,500,2500
859,72,Car,True,True,DETECTED,500,2500
860,72,Car,True,True,DETECTED,500,2500
861,72,Car,True,True,DETECTED,500,2500
862,72,Car,True,True,DETECTED,500,2500
863,72,Car,True,True,DETECTED,500,2500
864,72,Car,True,True,DETECTED,500,2500
865,72,Car,True,True,DETECTED,500,2500
866,72,Car,True,True,DETECTED,500,2500
867,72,Car,True,True,DETECTED,500,2500
868,72,Car,True,True,DETECTED,500,2500
869,72,Car,True,True,DETECTED,500,2500
870,72,Car,True,True,DETECTED,500,2500
871,72,Car,True,True,DETECTED,500,2500
872,72,Car,True,True,DETECTED,500,2500
873,72,Car,True,True,DETECTED,500,2500
874,72,Car,True,True,DETECTED,500,2500
875,72,Car,True,True,DETECTED,500,2500
876,72,Car,True,True,DETECTED,500,2500
877,72,Car,True,True,DETECTED,500,2500
878,72,Car,True,True,DETECTED,500,2500
879,72,Car,True,True,DETECTED,500,2500
880,72,Car,True,True,DETECTED,500,2500
881,72,Car,True,True,DETECTED,500,2500
882,72,Car,True,True,DETECTED,500,2500
883,72,Car,True,True,DETECTED,500,2500
884,72,Car,True,True,DETECTED,500,2500
885,72,Car,True,True,DETECTED,500,2500
886,72,Car,True,True,DETECTED,500,2500
887,72,Car,True,True,DETECTED,500,2500
888,72,Car,True,True,DETECTED,500,2500
889,72,Car,True,True,DETECTED,500,2500
890,72,Car,True,True,DETECTED,500,2500
891,72,Car,True,True,DETECTED,500,2500
892,72,Car,True,True,DETECTED,500,2500
893,72,Car,True,True,DETECTED,500,2500
894,72,Car,True,True,DETECTED,500,2500
895,72,Car,True,True,DETECTED,500,2500
896,72,Car,True,True,DETECTED,500,2500
897,72,Car,True,True,DETECTED,500,2500
898,72,Car,True,True,DETECTED,500,2500
899,72,Car,True,True,DETECTED,500,2500
900,72,Car,True,True,DETECTED,500,2500
901,72,Car,True,True,DETECTED,500,2500
902,72,Car,True,True,DETECTED,500,2500
903,72,Car,True,True,DETECTED,500,2500
904,72,Car,True,True,DETECTED,500,2500
905,72,Car,True,True,DETECTED,500,2500
906,72,Car,True,True,DETECTED,500,2500
907,72,Car,True,True,DETECTED,500,2500
908,72,Car,True,True,DETECTED,500,2500
909,72,Car,True,True,DETECTED,500,2500
910,72,Car,True,True,DETECTED,500,2500
911,72,Car,True,True,DETECTED,500,2500
912,72,Car,True,True,DETECTED,500,2500
913,72,Car,True,True,DETECTED,500,2500
914,72,Car,True,True,DETECTED,500,2500
915,72,Car,True,True,DETECTED,500,2500
916,72,Car,True,True,DETECTED,500,2500
917,72,Car,True,True,DETECTED,500,2500
918,72,Car,True,True,DETECTED,500,2500
919,72,Car,True,True,DETECTED,500,2500
920,72,Car,True,True,DETECTED,500,2500
921,72,Car,True,True,DETECTED,500,2500
922,72,Car,True,True,DETECTED,500,2500
923,72,Car,True,True,DETECTED,500,2500
924,72,Car,True,True,DETECTED,500,2500
925,72,Car,True,True,DETECTED,500,2500
926,72,Car,True,True,DETECTED,500,2500
927,72,Car,True,True,DETECTED,500,2500
928,72,Car,True,True,DETECTED,500,2500
929,72,Car,True,True,DETECTED,500,2500
930,72,Car,True,True,DETECTED,500,2500
931,72,Car,True,True,DETECTED,500,2500
932,72,Car,True,True,DETECTED,500,2500
933,72,Car,True,True,DETECTED,500,2500
934,72,Car,True,True,DETECTED,500,2500
935,72,Car,True,True,DETECTED,500,2500
936,72,Car,True,True,DETECTED,500,2500
937,72,Car,True,True,DETECTED,500,2500
938,72,Car,True,True,DETECTED,500,2500
939,72,Car,True,True,DETECTED,500,2500
940,72,Car,True,True,DETECTED,500,2500
941,72,Car,True,True,DETECTED,500,2500
942,72,Car,True,True,DETECTED,500,2500
943,72,Car,True,True,DETECTED,500,2500
944,72,Car,True,True,DETECTED,500,2500
945,72,Car,True,True,DETECTED,500,2500
946,74,Car,True,False,,500,3000
946,72,Car,True,True,DETECTED,500,3000
947,72,Car,True,True,DETECTED,500,3000
948,72,Car,True,True,DETECTED,500,3000
949,72,Car,True,True,DETECTED,500,3000
950,72,Car,True,True,DETECTED,500,3000
951,72,Car,True,True,DETECTED,500,3000
952,72,Car,True,True,DETECTED,500,3000
953,72,Car,True,True,DETECTED,500,3000
954,72,Car,True,True,DETECTED,500,3000
955,74,Car,True,False,,500,3000
955,72,Car,True,True,DETECTED,500,3000
956,74,Car,True,False,,500,3000
956,72,Car,True,True,DETECTED,500,3000
957,74,Car,True,False,,500,3000
957,72,Car,True,True,DETECTED,500,3000
958,74,Car,True,False,,500,3000
958,72,Car,True,True,DETECTED,500,3000
959,74,Car,True,False,,500,3000
959,72,Car,True,True,DETECTED,500,3000
960,74,Car,True,False,,500,3000
960,72,Car,True,True,DETECTED,500,3000
961,74,Car,True,False,,500,3000
961,72,Car,True,True,DETECTED,500,3000
962,74,Car,True,False,,500,3000
962,72,Car,True,True,DETECTED,500,3000
963,74,Car,True,False,,500,3000
963,72,Car,True,True,DETECTED,500,3000
964,74,Car,True,False,,500,3000
964,72,Car,True,True,DETECTED,500,3000
965,74,Car,True,False,,500,3000
965,72,Car,True,True,DETECTED,500,3000
966,74,Car,True,False,,500,3000
966,72,Car,True,True,DETECTED,500,3000
967,74,Car,True,False,,500,3000
967,72,Car,True,True,DETECTED,500,3000
968,74,Car,True,False,,500,3000
968,72,Car,True,True,DETECTED,500,3000
969,74,Car,True,False,,500,3000
969,72,Car,True,True,DETECTED,500,3000
970,74,Car,True,False,,500,3000
970,72,Car,True,True,DETECTED,500,3000
971,74,Car,True,False,,500,3000
971,72,Car,True,True,DETECTED,500,3000
972,74,Car,True,False,,500,3000
972,72,Car,True,True,DETECTED,500,3000
973,74,Car,True,False,,500,3000
973,72,Car,True,True,DETECTED,500,3000
974,74,Car,True,False,,500,3000
974,72,Car,True,True,DETECTED,500,3000
975,74,Car,True,False,,500,3000
975,72,Car,True,True,DETECTED,500,3000
976,74,Car,True,False,,500,3000
976,72,Car,True,True,DETECTED,500,3000
977,74,Car,True,False,,500,3000
977,72,Car,True,True,DETECTED,500,3000
978,74,Car,True,False,,500,3000
978,72,Car,True,True,DETECTED,500,3000
979,74,Car,True,False,,500,3000
979,72,Car,True,True,DETECTED,500,3000
980,74,Car,True,False,,500,3000
980,72,Car,True,True,DETECTED,500,3000
981,74,Car,True,False,,500,3000
981,72,Car,True,True,DETECTED,500,3000
982,74,Car,True,False,,500,3000
982,72,Car,True,True,DETECTED,500,3000
983,74,Car,True,False,,500,3000
983,72,Car,True,True,DETECTED,500,3000
984,74,Car,True,False,,500,3000
984,72,Car,True,True,DETECTED,500,3000
985,74,Car,True,False,,500,3000
985,72,Car,True,True,DETECTED,500,3000
986,74,Car,True,False,,500,3000
986,72,Car,True,True,DETECTED,500,3000
987,74,Car,True,False,,500,3000
987,72,Car,True,True,DETECTED,500,3000
988,74,Car,True,False,,500,3000
988,72,Car,True,True,DETECTED,500,3000
989,74,Car,True,False,,500,3000
989,72,Car,True,True,DETECTED,500,3000
990,74,Car,True,False,,500,3000
990,72,Car,True,True,DETECTED,500,3000
991,74,Car,True,False,,500,3000
991,72,Car,True,True,DETECTED,500,3000
992,74,Car,True,False,,500,3000
992,72,Car,True,True,DETECTED,500,3000
993,74,Car,True,False,,500,3000
993,72,Car,True,True,DETECTED,500,3000
994,74,Car,True,False,,500,3000
994,72,Car,True,True,DETECTED,500,3000
995,74,Car,True,False,,500,3000
995,72,Car,True,True,DETECTED,500,3000
996,74,Car,True,False,,500,3000
996,72,Car,True,True,DETECTED,500,3000
997,74,Car,True,False,,500,3000
997,72,Car,True,True,DETECTED,500,3000
998,74,Car,True,False,,500,3000
998,72,Car,True,True,DETECTED,500,3000
999,74,Car,True,False,,500,3000
999,72,Car,True,True,DETECTED,500,3000
1000,74,Car,True,False,,500,3000
1000,72,Car,True,True,DETECTED,500,3000
1001,74,Car,True,False,,500,3000
1001,72,Car,True,True,DETECTED,500,3000
1002,74,Car,True,False,,500,3000
1002,72,Car,True,True,DETECTED,500,3000
1003,74,Car,True,False,,500,3000
1003,72,Car,True,True,DETECTED,500,3000
1004,74,Car,True,False,,500,3000
1004,72,Car,True,True,DETECTED,500,3000
1005,74,Car,True,False,,500,3000
1005,72,Car,True,True,DETECTED,500,3000
1006,74,Car,True,False,,500,3000
1006,72,Car,True,True,DETECTED,500,3000
1007,74,Car,True,False,,500,3000
1007,72,Car,True,True,DETECTED,500,3000
1008,74,Car,True,False,,500,3000
1008,72,Car,True,True,DETECTED,500,3000
1009,74,Car,True,False,,500,3000
1009,72,Car,True,True,DETECTED,500,3000
1010,74,Car,True,False,,500,3000
1010,72,Car,True,True,DETECTED,500,3000
1011,74,Car,True,False,,500,3000
1011,72,Car,True,True,DETECTED,500,3000
1012,74,Car,True,False,,500,3000
1012,72,Car,True,True,DETECTED,500,3000
1013,74,Car,True,False,,500,3000
1013,72,Car,True,True,DETECTED,500,3000
1014,74,Car,True,False,,500,3000
1014,72,Car,True,True,DETECTED,500,3000
1015,74,Car,True,False,,500,3000
1015,72,Car,True,True,DETECTED,500,3000
1016,74,Car,True,False,,500,3000
1016,72,Car,True,True,DETECTED,500,3000
1017,74,Car,True,False,,500,3000
1017,72,Car,True,False,,500,3000
1018,74,Car,True,False,,500,3000
1018,72,Car,True,False,,500,3000
1019,74,Car,True,False,,500,3000
1019,72,Car,True,False,,500,3000
1020,74,Car,True,False,,500,3000
1020,72,Car,True,False,,500,3000
1021,74,Car,True,False,,500,3000
1021,72,Car,True,False,,500,3000
1022,74,Car,True,False,,500,3000
1022,72,Car,True,False,,500,3000
1023,74,Car,True,False,,500,3000
1023,72,Car,True,False,,500,3000
1024,74,Car,True,False,,500,3000
1024,72,Car,True,False,,500,3000
1025,74,Car,True,False,,500,3000
1025,72,Car,True,False,,500,3000
1026,74,Car,True,False,,500,3000
1026,72,Car,True,False,,500,3000
1027,74,Car,True,False,,500,3000
1027,72,Car,True,False,,500,3000
1028,74,Car,True,False,,500,3000
1028,72,Car,True,False,,500,3000
1029,74,Car,True,False,,500,3000
1029,72,Car,True,False,,500,3000
1030,74,Car,True,False,,500,3000
1030,72,Car,True,False,,500,3000
1031,74,Car,True,False,,500,3000
1031,72,Car,True,False,,500,3000
1032,74,Car,True,False,,500,3000
1032,72,Car,True,False,,500,3000
1033,74,Car,True,False,,500,3000
1033,72,Car,True,False,,500,3000
1034,74,Car,True,False,,500,3000
1034,72,Car,True,False,,500,3000
1035,74,Car,True,False,,500,3000
1035,72,Car,True,False,,500,3000
1036,74,Car,True,False,,500,3000
1036,72,Car,True,False,,500,3000
1037,74,Car,True,False,,500,3000
1037,72,Car,True,False,,500,3000
1038,74,Car,True,False,,500,3000
1038,72,Car,True,False,,500,3000
1039,74,Car,True,False,,500,3000
1039,72,Car,True,False,,500,3000
1040,74,Car,True,False,,500,3000
1040,72,Car,True,False,,500,3000
1041,74,Car,True,False,,500,3000
1041,72,Car,True,False,,500,3000
1042,74,Car,True,False,,500,3000
1042,72,Car,True,False,,500,3000
1043,74,Car,True,False,,500,3000
1043,72,Car,True,False,,500,3000
1044,74,Car,True,False,,500,3000
1044,72,Car,True,False,,500,3000
1045,74,Car,True,False,,500,3000
1045,72,Car,True,False,,500,3000
1046,74,Car,True,False,,500,3000
1046,72,Car,True,False,,500,3000
1047,74,Car,True,False,,500,3000
1047,72,Car,True,False,,500,3000
1048,74,Car,True,False,,500,3000
1048,72,Car,True,False,,500,3000
1049,74,Car,True,False,,500,3000
1049,72,Car,True,False,,500,3000
1050,74,Car,True,False,,500,3000
1050,72,Car,True,False,,500,3000
1051,74,Car,True,False,,500,3000
1051,72,Car,True,False,,500,3000
1052,74,Car,True,False,,500,3000
1052,72,Car,True,False,,500,3000
1053,74,Car,True,False,,500,3000
1053,72,Car,True,False,,500,3000
1054,74,Car,True,False,,500,3000
1054,72,Car,True,False,,500,3000
1055,74,Car,True,False,,500,3000
1055,72,Car,True,False,,500,3000
1056,74,Car,True,False,,500,3000
1056,72,Car,True,False,,500,3000
1057,74,Car,True,False,,500,3000
1057,72,Car,True,False,,500,3000
1058,74,Car,True,False,,500,3000
1058,72,Car,True,False,,500,3000
1059,74,Car,True,False,,500,3000
1059,72,Car,True,False,,500,3000
1060,74,Car,True,False,,500,3000
1060,72,Car,True,False,,500,3000
1061,74,Car,True,False,,500,3000
1062,74,Car,True,False,,500,3000
1063,74,Car,True,False,,500,3000
1064,74,Car,True,False,,500,3000
1065,74,Car,True,False,,500,3000
1066,74,Car,True,False,,500,3000
1067,74,Car,True,False,,500,3000
1068,74,Car,True,False,,500,3000
1069,74,Car,True,False,,500,3000
1070,74,Car,True,False,,500,3000
1071,74,Car,True,False,,500,3000
1072,74,Car,True,False,,500,3000
1073,74,Car,True,False,,500,3000
1074,74,Car,True,False,,500,3000
1075,74,Car,True,False,,500,3000
1076,74,Car,True,True,DETECTED,500,3000
1077,74,Car,True,False,,500,3000
1078,74,Car,True,True,DETECTED,500,3000
1079,74,Car,True,True,DETECTED,500,3000
1080,74,Car,True,True,DETECTED,500,3000
1081,74,Car,True,True,DETECTED,500,3000
1082,74,Car,True,True,DETECTED,500,3000
1083,74,Car,True,True,DETECTED,500,3000
1084,74,Car,True,False,,500,3000
1085,74,Car,True,True,DETECTED,500,3000
1086,74,Car,True,True,DETECTED,500,3000
1087,74,Car,True,True,DETECTED,500,3000
1088,74,Car,True,False,,500,3000
1089,-1,None,False,False,,0,3000
1090,74,Car,True,True,DETECTED,500,3000
1094,-1,None,False,False,,0,3000
1095,-1,None,False,False,,0,3000
1096,75,Car,True,False,,500,3500
1097,75,Car,True,False,,500,3500
1100,74,Car,True,True,DETECTED,500,3500
1101,74,Car,True,True,DETECTED,500,3500
1102,74,Car,True,True,DETECTED,500,3500
1103,74,Car,True,False,,500,3500
1104,74,Car,True,False,,500,3500
1105,74,Car,True,True,DETECTED,500,3500
1106,74,Car,True,True,DETECTED,500,3500
1107,-1,None,False,False,,0,3500
1108,74,Car,True,True,DETECTED,500,3500
1109,74,Car,True,True,DETECTED,500,3500
1110,74,Car,True,True,DETECTED,500,3500
1111,74,Car,True,True,DETECTED,500,3500
1112,74,Car,True,True,DETECTED,500,3500
1113,74,Car,True,True,DETECTED,500,3500
1114,74,Car,True,True,DETECTED,500,3500
1115,74,Car,True,False,,500,3500
1116,74,Car,True,True,DETECTED,500,3500
1117,74,Car,True,True,DETECTED,500,3500
1118,74,Car,True,True,DETECTED,500,3500
1119,74,Car,True,True,DETECTED,500,3500
1120,74,Car,True,True,DETECTED,500,3500
1121,74,Car,True,True,DETECTED,500,3500
1122,74,Car,True,True,DETECTED,500,3500
1123,74,Car,True,True,DETECTED,500,3500
1124,74,Car,True,True,DETECTED,500,3500
1125,74,Car,True,True,DETECTED,500,3500
1126,74,Car,True,True,DETECTED,500,3500
1127,74,Car,True,True,DETECTED,500,3500
1128,74,Car,True,True,DETECTED,500,3500
1129,74,Car,True,True,DETECTED,500,3500
1130,74,Car,True,True,DETECTED,500,3500
1131,74,Car,True,True,DETECTED,500,3500
1132,74,Car,True,True,DETECTED,500,3500
1133,74,Car,True,True,DETECTED,500,3500
1134,74,Car,True,True,DETECTED,500,3500
1135,74,Car,True,True,DETECTED,500,3500
1136,74,Car,True,True,DETECTED,500,3500
1137,74,Car,True,True,DETECTED,500,3500
1138,74,Car,True,True,DETECTED,500,3500
1139,74,Car,True,True,DETECTED,500,3500
1140,74,Car,True,True,DETECTED,500,3500
1141,74,Car,True,True,DETECTED,500,3500
1142,74,Car,True,True,DETECTED,500,3500
1143,74,Car,True,True,DETECTED,500,3500
1144,74,Car,True,True,DETECTED,500,3500
1145,74,Car,True,True,DETECTED,500,3500
1146,74,Car,True,True,DETECTED,500,3500
1147,74,Car,True,True,DETECTED,500,3500
1148,74,Car,True,True,DETECTED,500,3500
1149,74,Car,True,True,DETECTED,500,3500
1150,74,Car,True,True,DETECTED,500,3500
1151,74,Car,True,True,DETECTED,500,3500
1152,74,Car,True,True,DETECTED,500,3500
1153,74,Car,True,True,DETECTED,500,3500
1154,74,Car,True,True,DETECTED,500,3500
1155,-1,None,False,False,,0,3500
1156,-1,None,False,False,,0,3500
1157,74,Car,True,True,DETECTED,500,3500
1158,74,Car,True,True,DETECTED,500,3500
1159,74,Car,True,True,DETECTED,500,3500
1160,74,Car,True,True,DETECTED,500,3500
1161,74,Car,True,True,DETECTED,500,3500
1162,74,Car,True,True,DETECTED,500,3500
1163,74,Car,True,True,DETECTED,500,3500
1164,74,Car,True,True,DETECTED,500,3500
1165,74,Car,True,True,DETECTED,500,3500
1166,74,Car,True,True,DETECTED,500,3500
1167,74,Car,True,True,DETECTED,500,3500
1168,74,Car,True,True,DETECTED,500,3500
1169,74,Car,True,True,DETECTED,500,3500
1170,74,Car,True,True,DETECTED,500,3500
1171,74,Car,True,True,DETECTED,500,3500
1172,74,Car,True,True,DETECTED,500,3500
1173,74,Car,True,True,DETECTED,500,3500
1174,74,Car,True,True,DETECTED,500,3500
1175,74,Car,True,True,DETECTED,500,3500
1176,74,Car,True,True,DETECTED,500,3500
1177,74,Car,True,True,DETECTED,500,3500
1178,74,Car,True,True,DETECTED,500,3500
1179,74,Car,True,True,DETECTED,500,3500
1180,74,Car,True,True,DETECTED,500,3500
1181,74,Car,True,True,DETECTED,500,3500
1182,74,Car,True,True,DETECTED,500,3500
1183,74,Car,True,True,DETECTED,500,3500
1184,74,Car,True,True,DETECTED,500,3500
1185,74,Car,True,True,DETECTED,500,3500
1186,74,Car,True,True,DETECTED,500,3500
1187,74,Car,True,True,DETECTED,500,3500
1188,74,Car,True,True,DETECTED,500,3500
1189,74,Car,True,True,DETECTED,500,3500
1190,74,Car,True,True,DETECTED,500,3500
1191,74,Car,True,True,DETECTED,500,3500
1192,74,Car,True,True,DETECTED,500,3500
1193,74,Car,True,True,DETECTED,500,3500
1194,74,Car,True,True,DETECTED,500,3500
1195,74,Car,True,True,DETECTED,500,3500
1196,74,Car,True,True,DETECTED,500,3500
1197,74,Car,True,True,DETECTED,500,3500
1198,74,Car,True,True,DETECTED,500,3500
1199,74,Car,True,True,DETECTED,500,3500
1200,74,Car,True,True,DETECTED,500,3500
1201,74,Car,True,True,DETECTED,500,3500
1202,74,Car,True,True,DETECTED,500,3500
1203,74,Car,True,True,DETECTED,500,3500
1204,74,Car,True,True,DETECTED,500,3500
1205,74,Car,True,True,DETECTED,500,3500
1206,74,Car,True,True,DETECTED,500,3500
1207,74,Car,True,True,DETECTED,500,3500
1208,74,Car,True,True,DETECTED,500,3500
1209,74,Car,True,True,DETECTED,500,3500
1210,74,Car,True,True,DETECTED,500,3500
1211,74,Car,True,True,DETECTED,500,3500
1212,74,Car,True,True,DETECTED,500,3500
1213,74,Car,True,True,DETECTED,500,3500
1214,74,Car,True,True,DETECTED,500,3500
1215,74,Car,True,True,DETECTED,500,3500
1216,74,Car,True,True,DETECTED,500,3500
1217,74,Car,True,True,DETECTED,500,3500
1218,74,Car,True,True,DETECTED,500,3500
1219,74,Car,True,True,DETECTED,500,3500
1220,74,Car,True,True,DETECTED,500,3500
1221,74,Car,True,True,DETECTED,500,3500
1222,74,Car,True,True,DETECTED,500,3500
1223,74,Car,True,True,DETECTED,500,3500
1224,74,Car,True,True,DETECTED,500,3500
1225,74,Car,True,True,DETECTED,500,3500
1226,74,Car,True,True,DETECTED,500,3500
1227,74,Car,True,True,DETECTED,500,3500
1228,74,Car,True,True,DETECTED,500,3500
1229,74,Car,True,True,DETECTED,500,3500
1230,74,Car,True,True,DETECTED,500,3500
1231,74,Car,True,True,DETECTED,500,3500
1232,74,Car,True,True,DETECTED,500,3500
1233,74,Car,True,True,DETECTED,500,3500
1234,74,Car,True,True,DETECTED,500,3500
1235,74,Car,True,True,DETECTED,500,3500
1236,74,Car,True,True,DETECTED,500,3500
1237,74,Car,True,True,DETECTED,500,3500
1238,74,Car,True,True,DETECTED,500,3500
1239,74,Car,True,True,DETECTED,500,3500
1240,74,Car,True,True,DETECTED,500,3500
1241,74,Car,True,True,DETECTED,500,3500
1242,74,Car,True,True,DETECTED,500,3500
1243,74,Car,True,True,DETECTED,500,3500
1244,74,Car,True,True,DETECTED,500,3500
1245,74,Car,True,True,DETECTED,500,3500
1246,74,Car,True,True,DETECTED,500,3500
1247,74,Car,True,True,DETECTED,500,3500
1248,74,Car,True,True,DETECTED,500,3500
1249,74,Car,True,True,DETECTED,500,3500
1250,74,Car,True,True,DETECTED,500,3500
1251,74,Car,True,True,DETECTED,500,3500
1252,74,Car,True,True,DETECTED,500,3500
1253,74,Car,True,True,DETECTED,500,3500
1254,74,Car,True,True,DETECTED,500,3500
1255,74,Car,True,True,DETECTED,500,3500
1256,74,Car,True,True,DETECTED,500,3500
1257,74,Car,True,True,DETECTED,500,3500
1258,74,Car,True,True,DETECTED,500,3500
1259,74,Car,True,True,DETECTED,500,3500
1260,74,Car,True,True,DETECTED,500,3500
1261,74,Car,True,True,DETECTED,500,3500
1262,74,Car,True,True,DETECTED,500,3500
1263,74,Car,True,True,DETECTED,500,3500
1264,74,Car,True,True,DETECTED,500,3500
1265,74,Car,True,True,DETECTED,500,3500
1266,74,Car,True,True,DETECTED,500,3500
1267,76,Car,True,False,,500,4000
1267,74,Car,True,True,DETECTED,500,4000
1268,76,Car,True,True,DETECTED,500,4000
1268,74,Car,True,True,DETECTED,500,4000
1269,76,Car,True,False,,500,4000
1269,74,Car,True,True,DETECTED,500,4000
1270,76,Car,True,False,,500,4000
1270,74,Car,True,True,DETECTED,500,4000
1271,76,Car,True,False,,500,4000
1271,74,Car,True,True,DETECTED,500,4000
1272,76,Car,True,False,,500,4000
1272,74,Car,True,True,DETECTED,500,4000
1273,76,Car,True,False,,500,4000
1273,74,Car,True,True,DETECTED,500,4000
1274,76,Car,True,False,,500,4000
1274,74,Car,True,True,DETECTED,500,4000
1275,76,Car,True,False,,500,4000
1275,74,Car,True,True,DETECTED,500,4000
1276,77,Car,True,True,DETECTED,500,4500
1276,76,Car,True,False,,500,4500
1276,74,Car,True,True,DETECTED,500,4500
1277,76,Car,True,True,DETECTED,500,4500
1277,74,Car,True,True,DETECTED,500,4500
1278,76,Car,True,True,DETECTED,500,4500
1278,74,Car,True,True,DETECTED,500,4500
1279,76,Car,True,True,DETECTED,500,4500
1279,74,Car,True,True,DETECTED,500,4500
1280,76,Car,True,False,,500,4500
1280,74,Car,True,True,DETECTED,500,4500
1281,76,Car,True,False,,500,4500
1281,74,Car,True,True,DETECTED,500,4500
1282,76,Car,True,False,,500,4500
1282,74,Car,True,True,DETECTED,500,4500
1283,76,Car,True,False,,500,4500
1283,74,Car,True,True,DETECTED,500,4500
1284,76,Car,True,False,,500,4500
1284,74,Car,True,True,DETECTED,500,4500
1285,76,Car,True,False,,500,4500
1285,74,Car,True,True,DETECTED,500,4500
1286,76,Car,True,True,DETECTED,500,4500
1286,74,Car,True,True,DETECTED,500,4500
1287,76,Car,True,True,DETECTED,500,4500
1287,74,Car,True,True,DETECTED,500,4500
1288,76,Car,True,True,DETECTED,500,4500
1288,74,Car,True,True,DETECTED,500,4500
1289,76,Car,True,False,,500,4500
1289,74,Car,True,True,DETECTED,500,4500
1290,76,Car,True,True,DETECTED,500,4500
1290,74,Car,True,True,DETECTED,500,4500
1291,76,Car,True,False,,500,4500
1291,74,Car,True,True,DETECTED,500,4500
1292,76,Car,True,False,,500,4500
