frame,vehicle_id,vehicle_type,detected,plate_detected,plate_text,individual_toll,total_toll
140,66,Car,True,True,AGX-929,500,0
141,66,Car,True,True,AGX-929,500,500
142,66,Car,True,True,AGX-929,500,500
143,66,Car,True,True,AGX-929,500,500
144,66,Car,True,True,AGX-929,500,500
145,66,Car,True,True,AGX-929,500,500
146,66,Car,True,True,AGX-929,500,500
147,66,Car,True,True,AGX-929,500,500
148,66,Car,True,True,AGX-929,500,500
149,66,Car,True,True,AGX-929,500,500
150,66,Car,True,True,AGX-929,500,500
151,66,Car,True,True,AGX-929,500,500
152,66,Car,True,True,AGX-929,500,500
153,66,Car,True,True,AGX-929,500,500
154,66,Car,True,True,AGX-929,500,500
155,66,Car,True,True,AGX-929,500,500
156,66,Car,True,True,AGX-929,500,500
157,66,Car,True,True,AGX-929,500,500
158,66,Car,True,True,AGX-929,500,500
159,66,Car,True,True,AGX-929,500,500
160,66,Car,True,True,AGX-929,500,500
161,66,Car,True,True,AGX-929,500,500
162,66,Car,True,True,AGX-929,500,500
163,66,Car,True,True,AGX-929,500,500
164,66,Car,True,True,AGX-929,500,500
165,66,Car,True,True,AGX-929,500,500
166,66,Car,True,True,AGX-929,500,500
167,66,Car,True,True,AGX-929,500,500
168,66,Car,True,True,AGX-929,500,500
169,66,Car,True,True,AGX-929,500,500
170,66,Car,True,True,AGX-929,500,500
171,66,Car,True,True,AGX-929,500,500
172,66,Car,True,True,AGX-929,500,500
173,66,Car,True,True,AGX-929,500,500
174,66,Car,True,True,AGX-929,500,500
175,66,Car,True,True,AGX-929,500,500
176,66,Car,True,True,AGX-929,500,500
177,66,Car,True,True,AGX-929,500,500
178,66,Car,True,True,AGX-929,500,500
179,66,Car,True,True,AGX-929,500,500
180,66,Car,True,True,AGX-929,500,500
181,66,Car,True,True,AGX-929,500,500
182,66,Car,True,True,AGX-929,500,500
183,66,Car,True,True,AGX-929,500,500
184,66,Car,True,True,AGX-929,500,500
185,66,Car,True,True,AGX-929,500,500
186,66,Car,True,True,AGX-929,500,500
187,66,Car,True,True,AGX-929,500,500
188,66,Car,True,True,AGX-929,500,500
189,66,Car,True,True,AGX-929,500,500
190,66,Car,True,True,AGX-929,500,500
191,66,Car,True,True,AGX-929,500,500
192,66,Car,True,True,AGX-929,500,500
193,66,Car,True,True,AGX-929,500,500
194,66,Car,True,True,AGX-929,500,500
195,66,Car,True,True,AGX-929,500,500
196,66,Car,True,True,AGX-929,500,500
197,66,Car,True,True,AGX-929,500,500
198,66,Car,True,True,AGX-929,500,500
199,66,Car,True,True,AGX-929,500,500
200,66,Car,True,True,AGX-929,500,500
201,66,Car,True,True,AGX-929,500,500
202,66,Car,True,True,AGX-929,500,500
203,66,Car,True,True,AGX-929,500,500
204,66,Car,True,True,AGX-929,500,500
205,66,Car,True,True,AGX-929,500,500
206,66,Car,True,True,AGX-929,500,500
207,66,Car,True,True,AGX-929,500,500
208,66,Car,True,True,AGX-929,500,500
209,66,Car,True,True,AGX-929,500,500
210,66,Car,True,True,AGX-929,500,500
211,66,Car,True,True,AGX-929,500,500
212,66,Car,True,True,AGX-929,500,500
213,66,Car,True,True,AGX-929,500,500
214,66,Car,True,True,AGX-929,500,500
215,66,Car,True,True,AGX-929,500,500
216,66,Car,True,True,AGX-929,500,500
217,66,Car,True,True,AGX-929,500,500
218,66,Car,True,True,AGX-929,500,500
219,66,Car,True,True,AGX-929,500,500
220,66,Car,True,True,AGX-929,500,500
221,66,Car,True,True,AGX-929,500,500
222,66,Car,True,True,AGX-929,500,500
223,66,Car,True,True,AGX-929,500,500
224,66,Car,True,True,AGX-929,500,500
225,66,Car,True,True,AGX-929,500,500
226,66,Car,True,True,AGX-929,500,500
227,66,Car,True,True,AGX-929,500,500
228,66,Car,True,True,AGX-929,500,500
229,66,Car,True,True,AGX-929,500,500
230,66,Car,True,True,AGX-929,500,500
231,66,Car,True,True,AGX-929,500,500
232,66,Car,True,True,AGX-929,500,500
233,66,Car,True,True,AGX-929,500,500
234,66,Car,True,True,AGX-929,500,500
235,66,Car,True,True,AGX-929,500,500
236,66,Car,True,True,AGX-929,500,500
237,66,Car,True,True,AGX-929,500,500
238,66,Car,True,True,AGX-929,500,500
239,66,Car,True,True,AGX-929,500,500
240,66,Car,True,True,AGX-929,500,500
241,66,Car,True,True,AGX-929,500,500
242,66,Car,True,True,AGX-929,500,500
243,66,Car,True,True,AGX-929,500,500
244,66,Car,True,True,AGX-929,500,500
245,66,Car,True,True,AGX-929,500,500
246,66,Car,True,True,AGX-929,500,500
247,66,Car,True,True,AGX-929,500,500
248,66,Car,True,True,AGX-929,500,500
249,66,Car,True,True,AGX-929,500,500
250,66,Car,True,True,AGX-929,500,500
251,66,Car,True,True,AGX-929,500,500
252,66,Car,True,True,AGX-929,500,500
253,66,Car,True,True,AGX-929,500,500
254,66,Car,True,True,AGX-929,500,500
255,66,Car,True,True,AGX-929,500,500
256,66,Car,True,True,AGX-929,500,500
257,66,Car,True,True,AGX-929,500,500
258,66,Car,True,True,AGX-929,500,500
259,66,Car,True,True,AGX-929,500,500
260,66,Car,True,True,AGX-929,500,500
261,66,Car,True,True,AGX-929,500,500
262,66,Car,True,True,AGX-929,500,500
263,66,Car,True,True,AGX-929,500,500
264,66,Car,True,True,AGX-929,500,500
265,66,Car,True,True,AGX-929,500,500
266,66,Car,True,True,AGX-929,500,500
267,66,Car,True,True,AGX-929,500,500
268,66,Car,True,True,AGX-929,500,500
269,66,Car,True,True,AGX-929,500,500
270,66,Car,True,True,AGX-929,500,500
271,66,Car,True,True,AGX-929,500,500
272,66,Car,True,True,AGX-929,500,500
273,66,Car,True,True,AGX-929,500,500
274,66,Car,True,True,AGX-929,500,500
275,66,Car,True,True,AGX-929,500,500
276,66,Car,True,True,AGX-929,500,500
277,66,Car,True,True,AGX-929,500,500
278,66,Car,True,True,AGX-929,500,500
279,66,Car,True,True,AGX-929,500,500
280,66,Car,True,True,AGX-929,500,500
281,66,Car,True,True,AGX-929,500,500
282,66,Car,True,True,AGX-929,500,500
283,66,Car,True,True,AGX-929,500,500
284,66,Car,True,True,AGX-929,500,500
285,66,Car,True,True,AGX-929,500,500
286,66,Car,True,True,AGX-929,500,500
287,66,Car,True,True,AGX-929,500,500
288,66,Car,True,True,AGX-929,500,500
289,-1,,False,False,,0,500
290,-1,,False,False,,0,500
291,-1,,False,False,,0,500
292,-1,,False,False,,0,500
293,-1,,False,False,,0,500
294,-1,,False,False,,0,500
295,-1,,False,False,,0,500
296,-1,,False,False,,0,500
297,-1,,False,False,,0,500
298,-1,,False,False,,0,500
299,-1,,False,False,,0,500
300,-1,,False,False,,0,500
301,-1,,False,False,,0,500
302,-1,,False,False,,0,500
303,-1,,False,False,,0,500
304,-1,,False,False,,0,500
305,-1,,False,False,,0,500
306,-1,,False,False,,0,500
307,-1,,False,False,,0,500
308,-1,,False,False,,0,500
309,-1,,False,False,,0,500
310,-1,,False,False,,0,500
311,-1,,False,False,,0,500
312,-1,,False,False,,0,500
313,-1,,False,False,,0,500
314,-1,,False,False,,0,500
315,-1,,False,False,,0,500
316,-1,,False,False,,0,500
317,-1,,False,False,,0,500
318,-1,,False,False,,0,500
319,-1,,False,False,,0,500
320,-1,,False,False,,0,500
321,-1,,False,False,,0,500
322,-1,,False,False,,0,500
323,-1,,False,False,,0,500
324,-1,,False,False,,0,500
325,-1,,False,False,,0,500
326,-1,,False,False,,0,500
327,-1,,False,False,,0,500
328,-1,,False,False,,0,500
329,-1,,False,False,,0,500
330,-1,,False,False,,0,500
334,67,SUV,True,False,,500,500
335,67,SUV,True,False,,500,500
336,67,SUV,True,False,,500,500
337,67,SUV,True,False,,500,500
338,67,SUV,True,False,,500,500
339,67,SUV,True,False,,500,500
340,67,SUV,True,False,,500,500
341,67,SUV,True,False,,500,500
342,67,SUV,True,False,,500,500
343,67,SUV,True,False,,500,500
344,67,SUV,True,False,,500,500
345,67,SUV,True,False,,500,500
346,67,SUV,True,False,,500,500
347,67,SUV,True,False,,500,500
348,67,SUV,True,False,,500,500
349,67,SUV,True,False,,500,500
350,67,SUV,True,False,,500,500
351,67,SUV,True,False,,500,500
352,67,SUV,True,False,,500,500
353,67,SUV,True,False,,500,500
354,67,SUV,True,False,,500,500
355,67,SUV,True,False,,500,500
356,67,SUV,True,False,,500,500
357,67,SUV,True,False,,500,500
358,67,SUV,True,False,,500,500
359,67,SUV,True,False,,500,500
360,67,SUV,True,False,,500,500
361,67,SUV,True,False,,500,500
362,67,SUV,True,False,,500,500
363,67,SUV,True,False,,500,500
364,67,SUV,True,False,,500,500
365,67,SUV,True,False,,500,500
366,67,SUV,True,False,,500,500
367,67,SUV,True,False,,500,500
368,67,SUV,True,False,,500,500
369,67,SUV,True,False,,500,500
370,67,SUV,True,False,,500,500
371,67,SUV,True,False,,500,500
372,67,SUV,True,False,,500,500
373,67,SUV,True,False,,500,500
374,67,SUV,True,False,,500,500
375,67,SUV,True,False,,500,500
376,67,SUV,True,False,,500,500
377,67,SUV,True,False,,500,500
378,67,SUV,True,False,,500,500
379,67,SUV,True,False,,500,500
380,67,SUV,True,False,,500,500
381,67,SUV,True,False,,500,500
382,67,SUV,True,False,,500,500
383,67,SUV,True,False,,500,500
384,67,SUV,True,False,,500,500
385,67,SUV,True,False,,500,500
386,67,SUV,True,False,,500,500
387,67,SUV,True,False,,500,500
388,67,SUV,True,False,,500,500
389,67,SUV,True,False,,500,500
390,67,SUV,True,False,,500,500
391,67,SUV,True,False,,500,500
392,67,SUV,True,False,,500,500
393,67,SUV,True,False,,500,500
394,67,SUV,True,False,,500,500
395,67,SUV,True,False,,500,500
396,67,SUV,True,False,,500,500
397,67,SUV,True,False,,500,500
398,67,SUV,True,False,,500,500
399,67,SUV,True,False,,500,500
400,67,SUV,True,False,,500,500
401,67,SUV,True,False,,500,500
402,67,SUV,True,False,,500,500
403,67,SUV,True,False,,500,500
404,67,SUV,True,False,,500,500
407,67,SUV,True,False,,500,500
408,67,SUV,True,False,,500,500
409,67,SUV,True,False,,500,500
410,67,SUV,True,False,,500,500
411,67,SUV,True,False,,500,500
412,67,SUV,True,False,,500,500
413,67,SUV,True,False,,500,500
414,67,SUV,True,False,,500,500
415,67,SUV,True,False,,500,500
416,67,SUV,True,False,,500,500
417,67,SUV,True,False,,500,500
418,67,SUV,True,False,,500,500
419,67,SUV,True,False,,500,500
420,67,SUV,True,False,,500,500
421,67,SUV,True,False,,500,500
422,67,SUV,True,False,,500,500
423,67,SUV,True,False,,500,500
424,67,SUV,True,False,,500,500
425,67,SUV,True,False,,500,500
426,67,SUV,True,False,,500,500
427,67,SUV,True,False,,500,500
428,67,SUV,True,False,,500,500
429,67,SUV,True,False,,500,500
430,67,SUV,True,False,,500,500
431,67,SUV,True,False,,500,500
432,67,SUV,True,False,,500,500
433,67,SUV,True,False,,500,500
434,67,SUV,True,False,,500,500
435,67,SUV,True,False,,500,500
436,67,SUV,True,False,,500,500
437,67,SUV,True,False,,500,500
438,67,SUV,True,False,,500,500
439,67,SUV,True,False,,500,500
440,67,SUV,True,False,,500,500
441,67,SUV,True,False,,500,500
442,67,SUV,True,False,,500,500
443,67,SUV,True,False,,500,500
444,67,SUV,True,False,,500,500
445,67,SUV,True,False,,500,500
446,67,SUV,True,False,,500,500
447,67,SUV,True,False,,500,500
448,67,SUV,True,False,,500,500
449,67,SUV,True,False,,500,500
450,67,SUV,True,False,,500,500
451,67,SUV,True,False,,500,500
452,67,SUV,True,False,,500,500
453,67,SUV,True,False,,500,500
454,67,SUV,True,False,,500,500
455,67,SUV,True,False,,500,500
456,67,SUV,True,False,,500,500
457,67,SUV,True,False,,500,500
458,67,SUV,True,False,,500,500
459,67,SUV,True,True,<not readable>,500,500
460,67,SUV,True,True,<not readable>,500,500
461,67,SUV,True,True,<not readable>,500,500
462,67,SUV,True,True,<not readable>,500,500
463,67,SUV,True,True,<not readable>,500,500
464,67,SUV,True,True,<not readable>,500,500
465,67,SUV,True,True,<not readable>,500,500
466,67,SUV,True,True,<not readable>,500,500
467,67,SUV,True,True,<not readable>,500,500
468,67,SUV,True,True,<not readable>,500,500
469,67,SUV,True,True,<not readable>,500,500
470,67,SUV,True,True,<not readable>,500,500
471,67,SUV,True,True,<not readable>,500,500
472,67,SUV,True,True,<not readable>,500,500
473,67,SUV,True,True,<not readable>,500,500
474,67,SUV,True,True,<not readable>,500,500
475,67,SUV,True,True,<not readable>,500,500
476,67,SUV,True,True,<not readable>,500,500
477,67,SUV,True,True,<not readable>,500,500
478,67,SUV,True,True,<not readable>,500,500
479,67,SUV,True,True,<not readable>,500,500
480,67,SUV,True,True,<not readable>,500,500
481,67,SUV,True,True,<not readable>,500,500
482,67,SUV,True,True,<not readable>,500,500
483,67,SUV,True,True,<not readable>,500,500
484,67,SUV,True,True,<not readable>,500,500
485,67,SUV,True,True,<not readable>,500,500
486,67,SUV,True,True,<not readable>,500,500
487,67,SUV,True,True,<not readable>,500,500
488,67,SUV,True,True,<not readable>,500,500
489,67,SUV,True,True,<not readable>,500,500
490,67,SUV,True,True,<not readable>,500,500
491,67,SUV,True,True,<not readable>,500,500
492,67,SUV,True,True,<not readable>,500,500
493,67,SUV,True,True,<not readable>,500,500
494,67,SUV,True,True,<not readable>,500,500
495,67,SUV,True,True,<not readable>,500,500
497,67,SUV,True,True,<not readable>,500,500
500,67,SUV,True,True,<not readable>,500,500
501,67,SUV,True,True,<not readable>,500,500
502,67,SUV,True,True,<not readable>,500,500
503,67,SUV,True,True,<not readable>,500,500
504,67,SUV,True,True,<not readable>,500,500
505,67,SUV,True,True,<not readable>,500,500
506,67,SUV,True,True,<not readable>,500,500
507,67,SUV,True,True,<not readable>,500,500
508,67,SUV,True,True,<not readable>,500,500
509,67,SUV,True,True,<not readable>,500,500
510,67,SUV,True,True,<not readable>,500,500
511,67,SUV,True,True,<not readable>,500,500
512,67,SUV,True,True,<not readable>,500,500
513,67,SUV,True,True,<not readable>,500,500
514,67,SUV,True,True,<not readable>,500,500
515,67,SUV,True,True,<not readable>,500,500
516,67,SUV,True,True,<not readable>,500,500
517,67,SUV,True,True,<not readable>,500,500
518,67,SUV,True,True,<not readable>,500,500
519,67,SUV,True,True,<not readable>,500,500
520,67,SUV,True,True,<not readable>,500,500
521,67,SUV,True,True,<not readable>,500,500
522,67,SUV,True,True,<not readable>,500,500
523,67,SUV,True,True,<not readable>,500,500
524,67,SUV,True,True,<not readable>,500,500
525,67,SUV,True,True,<not readable>,500,500
526,67,SUV,True,True,<not readable>,500,500
527,67,SUV,True,True,<not readable>,500,500
528,67,SUV,True,True,<not readable>,500,500
529,67,SUV,True,True,<not readable>,500,500
530,67,SUV,True,True,<not readable>,500,500
531,67,SUV,True,True,<not readable>,500,500
532,67,SUV,True,True,<not readable>,500,500
533,67,SUV,True,True,<not readable>,500,500
534,67,SUV,True,True,<not readable>,500,500
535,67,SUV,True,True,<not readable>,500,500
536,67,SUV,True,True,<not readable>,500,500
537,67,SUV,True,True,<not readable>,500,500
538,67,SUV,True,True,<not readable>,500,500
539,67,SUV,True,True,<not readable>,500,500
540,67,SUV,True,True,<not readable>,500,500
541,67,SUV,True,True,<not readable>,500,500
542,67,SUV,True,True,<not readable>,500,500
543,67,SUV,True,True,<not readable>,500,500
544,67,SUV,True,True,<not readable>,500,500
545,67,SUV,True,True,<not readable>,500,500
546,67,SUV,True,True,<not readable>,500,500
547,67,SUV,True,True,<not readable>,500,500
548,67,SUV,True,True,<not readable>,500,500
549,67,SUV,True,True,<not readable>,500,500
550,67,SUV,True,True,<not readable>,500,500
551,67,SUV,True,True,<not readable>,500,500
552,67,SUV,True,True,<not readable>,500,500
553,67,SUV,True,True,<not readable>,500,500
554,67,SUV,True,True,<not readable>,500,500
555,67,SUV,True,True,<not readable>,500,500
556,67,SUV,True,True,<not readable>,500,500
557,67,SUV,True,True,<not readable>,500,500
558,67,SUV,True,True,<not readable>,500,1000
559,67,SUV,True,True,<not readable>,500,1000
560,67,SUV,True,True,<not readable>,500,1000
561,67,SUV,True,True,<not readable>,500,1000
562,67,SUV,True,True,<not readable>,500,1000
563,67,SUV,True,True,<not readable>,500,1000
564,67,SUV,True,True,<not readable>,500,1000
565,67,SUV,True,True,<not readable>,500,1000
566,67,SUV,True,True,<not readable>,500,1000
567,67,SUV,True,True,<not readable>,500,1000
568,67,SUV,True,True,<not readable>,500,1000
569,71,SUV,True,True,<not readable>,500,1000
570,71,SUV,True,True,<not readable>,500,1000
571,71,SUV,True,True,<not readable>,500,1000
572,71,SUV,True,True,<not readable>,500,1000
573,71,SUV,True,True,<not readable>,500,1000
574,71,SUV,True,True,<not readable>,500,1000
575,71,SUV,True,True,<not readable>,500,1000
576,71,SUV,True,True,<not readable>,500,1000
577,71,SUV,True,True,<not readable>,500,1000
578,71,SUV,True,True,<not readable>,500,1000
579,71,SUV,True,True,<not readable>,500,1000
580,71,SUV,True,True,<not readable>,500,1000
581,71,SUV,True,True,<not readable>,500,1000
582,71,SUV,True,True,<not readable>,500,1000
583,71,SUV,True,True,<not readable>,500,1000
584,71,SUV,True,True,<not readable>,500,1000
585,71,SUV,True,True,<not readable>,500,1000
586,71,SUV,True,True,<not readable>,500,1000
587,71,SUV,True,True,<not readable>,500,1000
588,71,SUV,True,True,<not readable>,500,1000
589,71,SUV,True,True,<not readable>,500,1000
590,71,SUV,True,True,<not readable>,500,1000
591,71,SUV,True,True,<not readable>,500,1000
592,71,SUV,True,True,<not readable>,500,1000
593,71,SUV,True,True,<not readable>,500,1000
594,71,SUV,True,True,<not readable>,500,1000
595,71,SUV,True,True,<not readable>,500,1000
596,71,SUV,True,True,<not readable>,500,1000
597,71,SUV,True,True,<not readable>,500,1000
598,71,SUV,True,True,<not readable>,500,1000
599,71,SUV,True,True,<not readable>,500,1000
600,71,SUV,True,True,<not readable>,500,1000
601,71,SUV,True,True,<not readable>,500,1000
602,71,SUV,True,True,<not readable>,500,1000
603,71,SUV,True,True,<not readable>,500,1000
604,71,SUV,True,True,<not readable>,500,1000
605,71,SUV,True,True,<not readable>,500,1000
606,71,SUV,True,True,<not readable>,500,1000
607,71,SUV,True,True,<not readable>,500,1000
608,71,SUV,True,True,<not readable>,500,1000
609,71,SUV,True,True,<not readable>,500,1000
610,71,SUV,True,True,<not readable>,500,1000
611,71,SUV,True,True,<not readable>,500,1000
612,71,SUV,True,True,<not readable>,500,1000
613,71,SUV,True,True,<not readable>,500,1000
614,71,SUV,True,True,<not readable>,500,1000
615,71,SUV,True,True,<not readable>,500,1000
616,71,SUV,True,True,<not readable>,500,1000
617,71,SUV,True,True,<not readable>,500,1000
618,71,SUV,True,True,<not readable>,500,1000
619,71,SUV,True,True,<not readable>,500,1000
620,71,SUV,True,True,<not readable>,500,1000
621,71,SUV,True,True,<not readable>,500,1000
622,71,SUV,True,True,<not readable>,500,1000
623,71,SUV,True,True,<not readable>,500,1000
624,71,SUV,True,True,<not readable>,500,1000
625,71,SUV,True,True,<not readable>,500,1000
626,71,SUV,True,True,<not readable>,500,1000
627,71,SUV,True,True,<not readable>,500,1000
628,71,SUV,True,True,<not readable>,500,1000
629,71,SUV,True,True,<not readable>,500,1000
630,71,SUV,True,True,<not readable>,500,1000
631,71,SUV,True,True,<not readable>,500,1000
632,71,SUV,True,True,<not readable>,500,1000
633,71,SUV,True,True,<not readable>,500,1000
634,71,SUV,True,True,<not readable>,500,1000
635,71,SUV,True,True,<not readable>,500,1000
636,71,SUV,True,True,<not readable>,500,1000
637,71,SUV,True,True,<not readable>,500,1000
638,71,SUV,True,True,<not readable>,500,1000
639,71,SUV,True,True,<not readable>,500,1000
640,71,SUV,True,True,<not readable>,500,1000
641,71,SUV,True,True,<not readable>,500,1000
642,71,SUV,True,True,<not readable>,500,1000
643,71,SUV,True,True,<not readable>,500,1000
644,71,SUV,True,True,<not readable>,500,1000
645,71,SUV,True,True,<not readable>,500,1000
646,71,SUV,True,True,<not readable>,500,1000
647,71,SUV,True,True,<not readable>,500,1000
648,71,SUV,True,True,<not readable>,500,1000
649,71,SUV,True,True,<not readable>,500,1000
650,71,SUV,True,True,<not readable>,500,1000
651,71,SUV,True,True,<not readable>,500,1000
652,71,SUV,True,True,<not readable>,500,1000
653,71,SUV,True,True,<not readable>,500,1000
654,71,SUV,True,True,<not readable>,500,1000
655,71,SUV,True,True,<not readable>,500,1000
656,71,SUV,True,True,<not readable>,500,1000
657,71,SUV,True,True,<not readable>,500,1000
658,71,SUV,True,True,<not readable>,500,1000
659,71,SUV,True,True,<not readable>,500,1000
660,71,SUV,True,True,<not readable>,500,1000
661,71,SUV,True,True,<not readable>,500,1000
662,71,SUV,True,True,,0,1000
663,71,SUV,True,True,,0,1000
664,71,SUV,True,True,,0,1000
665,71,SUV,True,True,,0,1000
666,71,SUV,True,True,,0,1000
667,71,SUV,True,True,,0,1000
668,71,SUV,True,True,,0,1000
669,71,SUV,True,True,,0,1000
670,71,SUV,True,True,,0,1000
671,71,SUV,True,True,,0,1000
672,71,SUV,True,True,,0,1000
673,71,SUV,True,True,,0,1000
674,71,SUV,True,True,,0,1000
675,71,SUV,True,True,,0,1000
676,71,SUV,True,True,,0,1000
677,71,SUV,True,True,,0,1000
678,71,SUV,True,True,,0,1000
679,71,SUV,True,True,,0,1000
680,71,SUV,True,True,,0,1000
681,71,SUV,True,True,,0,1000
682,71,SUV,True,True,,0,1000
683,71,SUV,True,True,,0,1000
684,71,SUV,True,True,,0,1000
685,71,SUV,True,True,,0,1000
686,71,SUV,True,True,,0,1000
687,71,SUV,True,True,,0,1000
688,71,SUV,True,True,,0,1000
689,71,SUV,True,True,,0,1000
690,71,SUV,True,True,,0,1000
691,71,SUV,True,True,,0,1000
692,71,SUV,True,True,,0,1000
693,71,SUV,True,True,,0,1000
694,71,SUV,True,True,,0,1000
695,71,SUV,True,True,,0,1000
696,71,SUV,True,True,,0,1000
697,71,SUV,True,True,,0,1000
698,71,SUV,True,True,,0,1000
699,71,SUV,True,True,,0,1000
700,71,SUV,True,True,,0,1000
701,71,SUV,True,True,,0,1000
702,71,SUV,True,True,,0,1000
703,71,SUV,True,True,,0,1000
704,71,SUV,True,True,,0,1000
705,71,SUV,True,True,,0,1000
706,71,SUV,True,True,,0,1000
707,71,SUV,True,True,,0,1000
708,71,SUV,True,True,,0,1000
709,71,SUV,True,True,,0,1000
710,71,SUV,True,False,,500,1000
711,71,SUV,True,False,,500,1000
712,71,SUV,True,False,,500,1000
713,71,SUV,True,False,,500,1000
714,71,SUV,True,False,,500,1000
715,71,SUV,True,False,,500,1000
716,71,SUV,True,False,,500,1000
717,71,SUV,True,False,,500,1000
718,71,SUV,True,False,,500,1000
719,71,SUV,True,False,,500,1000
720,71,SUV,True,False,,500,1000
721,71,SUV,True,False,,500,1000
722,71,SUV,True,False,,500,1000
723,71,SUV,True,False,,500,1000
724,71,SUV,True,False,,500,1000
725,71,SUV,True,False,,500,1000
729,71,SUV,True,False,,500,1000
730,71,SUV,True,False,,500,1000
731,71,SUV,True,False,,500,1000
732,71,SUV,True,False,,500,1000
733,71,SUV,True,False,,500,1000
734,71,SUV,True,False,,500,1000
735,71,SUV,True,False,,500,1000
736,71,SUV,True,False,,500,1000
737,71,SUV,True,False,,500,1000
738,71,SUV,True,False,,500,1000
739,71,SUV,True,False,,500,1000
740,71,SUV,True,False,,500,1000
741,71,SUV,True,False,,500,1000
742,71,SUV,True,False,,500,1000
743,71,SUV,True,False,,500,1000
744,71,SUV,True,False,,500,1000
745,71,SUV,True,False,,500,1000
750,72,SUV,True,False,,500,1000
751,72,SUV,True,True,ACN-419,500,1000
754,72,SUV,True,True,ACN-419,500,1000
755,72,SUV,True,True,ACN-419,500,1000
758,72,SUV,True,True,ACN-419,500,1000
759,72,SUV,True,True,ACN-419,500,1000
760,72,SUV,True,True,ACN-419,500,1000
761,72,SUV,True,True,ACN-419,500,1000
762,72,SUV,True,True,ACN-419,500,1000
763,72,SUV,True,True,ACN-419,500,1000
764,72,SUV,True,True,ACN-419,500,1000
765,72,SUV,True,True,ACN-419,500,1000
766,72,SUV,True,True,ACN-419,500,1000
767,72,SUV,True,True,ACN-419,500,1000
768,72,SUV,True,True,ACN-419,500,1000
769,72,SUV,True,True,ACN-419,500,1000
770,72,SUV,True,True,ACN-419,500,1000
771,72,SUV,True,True,ACN-419,500,1000
772,72,SUV,True,True,ACN-419,500,1000
773,72,SUV,True,True,ACN-419,500,1000
774,72,SUV,True,True,ACN-419,500,1000
775,72,SUV,True,True,ACN-419,500,1000
776,72,SUV,True,True,ACN-419,500,1000
777,72,SUV,True,True,ACN-419,500,1000
778,72,SUV,True,True,ACN-419,500,1000
779,72,SUV,True,True,ACN-419,500,1500
780,72,SUV,True,True,ACN-419,500,1500
781,72,SUV,True,True,ACN-419,500,1500
782,72,SUV,True,True,ACN-419,500,1500
783,72,SUV,True,True,ACN-419,500,1500
784,72,SUV,True,True,ACN-419,500,1500
785,72,SUV,True,True,ACN-419,500,1500
786,72,SUV,True,True,ACN-419,500,1500
787,72,SUV,True,True,ACN-419,500,1500
788,72,SUV,True,True,ACN-419,500,1500
789,72,SUV,True,True,ACN-419,500,1500
790,72,SUV,True,True,ACN-419,500,1500
791,72,SUV,True,True,ACN-419,500,1500
792,72,SUV,True,True,ACN-419,500,1500
793,72,SUV,True,True,ACN-419,500,1500
794,72,SUV,True,True,ACN-419,500,1500
795,72,SUV,True,True,ACN-419,500,1500
796,72,SUV,True,True,ACN-419,500,1500
797,72,SUV,True,True,ACN-419,500,1500
798,72,SUV,True,True,ACN-419,500,1500
799,72,SUV,True,True,ACN-419,500,1500
800,72,SUV,True,True,ACN-419,500,1500
801,72,SUV,True,True,ACN-419,500,1500
802,72,SUV,True,True,ACN-419,500,1500
803,72,SUV,True,True,ACN-419,500,1500
804,72,SUV,True,True,ACN-419,500,1500
805,72,SUV,True,True,ACN-419,500,1500
806,72,SUV,True,True,ACN-419,500,1500
807,72,SUV,True,True,ACN-419,500,1500
808,72,SUV,True,True,ACN-419,500,1500
809,72,SUV,True,True,ACN-419,500,1500
810,72,SUV,True,True,ACN-419,500,1500
811,72,SUV,True,True,ACN-419,500,1500
812,72,SUV,True,True,ACN-419,500,1500
813,72,SUV,True,True,ACN-419,500,1500
814,72,SUV,True,True,ACN-419,500,1500
815,72,SUV,True,True,ACN-419,500,1500
816,72,SUV,True,True,ACN-419,500,1500
817,72,SUV,True,True,ACN-419,500,1500
818,72,SUV,True,True,ACN-419,500,1500
819,72,SUV,True,True,ACN-419,500,1500
820,72,SUV,True,True,ACN-419,500,1500
821,72,SUV,True,True,ACN-419,500,1500
822,72,SUV,True,True,ACN-419,500,1500
823,72,SUV,True,True,ACN-419,500,1500
824,72,SUV,True,True,ACN-419,500,1500
825,72,SUV,True,True,ACN-419,500,1500
826,72,SUV,True,True,ACN-419,500,1500
827,72,SUV,True,True,ACN-419,500,1500
828,72,SUV,True,True,ACN-419,500,1500
829,72,SUV,True,True,ACN-419,500,1500
830,72,SUV,True,True,ACN-419,500,1500
831,72,SUV,True,True,ACN-419,500,1500
832,72,SUV,True,True,ACN-419,500,1500
833,72,SUV,True,True,ACN-419,500,1500
834,72,SUV,True,True,ACN-419,500,1500
835,72,SUV,True,True,ACN-419,500,1500
836,72,SUV,True,True,ACN-419,500,1500
837,72,SUV,True,True,ACN-419,500,1500
838,72,SUV,True,True,ACN-419,500,1500
839,72,SUV,True,True,ACN-419,500,1500
840,72,SUV,True,True,ACN-419,500,1500
841,72,SUV,True,True,ACN-419,500,1500
842,72,SUV,True,True,ACN-419,500,1500
843,72,SUV,True,True,ACN-419,500,1500
844,72,SUV,True,True,ACN-419,500,1500
845,72,SUV,True,True,ACN-419,500,1500
846,72,SUV,True,True,ACN-419,500,1500
