frame,vehicle_id,v_x1,v_y1,v_x2,v_y2,vehicle_type,bbox_area,detected,plate_detected,p_x1,p_y1,p_x2,p_y2,plate_text,individual_toll,total_toll
898,98,354,211,424,266,Car,3812,True,False,0,0,0,0,,500,4000
899,98,354,213,424,269,Car,4060,True,False,0,0,0,0,,500,4000
900,98,355,213,425,270,Car,4164,True,False,0,0,0,0,,500,4000
901,98,355,212,427,270,Car,4058,True,False,0,0,0,0,,500,4000
902,98,355,212,427,270,Car,4179,True,False,0,0,0,0,,500,4000
903,98,354,212,427,271,Car,4186,True,False,0,0,0,0,,500,4000
904,98,354,213,427,272,Car,4246,True,False,0,0,0,0,,500,4000
905,98,353,213,426,272,Car,4222,True,False,0,0,0,0,,500,4000
906,98,354,213,427,272,Car,4296,True,False,0,0,0,0,,500,4000
907,98,354,213,428,273,Car,4387,True,False,0,0,0,0,,500,4000
908,98,354,213,429,274,Car,4733,True,False,0,0,0,0,,500,4000
909,98,353,213,429,275,Car,4816,True,False,0,0,0,0,,500,4000
910,98,352,212,429,275,Car,4833,True,False,0,0,0,0,,500,4000
911,98,352,212,429,275,Car,4926,True,False,0,0,0,0,,500,4000
912,98,353,212,432,276,Car,5433,True,False,0,0,0,0,,500,4000
913,98,352,212,433,277,Car,5395,True,False,0,0,0,0,,500,4000
914,98,351,212,433,277,Car,5466,True,False,0,0,0,0,,500,4000
915,98,354,211,440,279,Car,6668,True,False,0,0,0,0,,500,4000
916,98,352,210,439,278,Car,5864,True,False,0,0,0,0,,500,4000
917,98,351,210,439,279,Car,6004,True,False,0,0,0,0,,500,4000
918,98,351,210,439,279,Car,6018,True,False,0,0,0,0,,500,4000
919,98,349,209,435,278,Car,5516,True,False,0,0,0,0,,500,4000
920,98,349,209,434,278,Car,5547,True,False,0,0,0,0,,500,4000
921,98,350,209,437,278,Car,6077,True,False,0,0,0,0,,500,4000
922,98,352,210,442,280,Car,6797,True,False,0,0,0,0,,500,4000
923,98,352,209,443,280,Car,6477,True,False,0,0,0,0,,500,4000
924,98,351,209,442,280,Car,6244,True,False,0,0,0,0,,500,4000
925,98,352,209,445,281,Car,7051,True,False,0,0,0,0,,500,4000
926,98,353,210,448,282,Car,6932,True,False,0,0,0,0,,500,4000
927,98,354,210,449,283,Car,7089,True,False,0,0,0,0,,500,4000
928,98,353,210,450,283,Car,7124,True,False,0,0,0,0,,500,4000
929,98,353,209,451,283,Car,7272,True,False,0,0,0,0,,500,4000
930,98,353,209,452,283,Car,7390,True,False,0,0,0,0,,500,4000
931,98,354,209,453,284,Car,7437,True,False,0,0,0,0,,500,4000
932,98,354,208,453,284,Car,7347,True,False,0,0,0,0,,500,4000
933,98,355,208,454,284,Car,7417,True,False,0,0,0,0,,500,4000
934,98,355,208,454,284,Car,7333,True,False,0,0,0,0,,500,4000
935,98,355,208,454,285,Car,7310,True,False,0,0,0,0,,500,4000
936,98,355,208,453,285,Car,7403,True,False,0,0,0,0,,500,4000
937,98,355,208,453,286,Car,7475,True,False,0,0,0,0,,500,4000
938,98,355,208,453,286,Car,7583,True,False,0,0,0,0,,500,4000
939,98,355,208,453,286,Car,7420,True,False,0,0,0,0,,500,4000
940,98,356,208,454,287,Car,7619,True,False,0,0,0,0,,500,4000
941,98,357,208,455,288,Car,7699,True,False,0,0,0,0,,500,4000
942,98,357,208,455,288,Car,7773,True,False,0,0,0,0,,500,4000
943,98,355,208,454,288,Car,7904,True,False,0,0,0,0,,500,4000
944,98,355,208,454,288,Car,8013,True,False,0,0,0,0,,500,4000
945,98,355,208,455,289,Car,8164,True,False,0,0,0,0,,500,4000
946,98,356,208,456,290,Car,8249,True,False,0,0,0,0,,500,4000
947,98,356,208,457,290,Car,8362,True,False,0,0,0,0,,500,4000
948,98,357,208,458,290,Car,8120,True,False,0,0,0,0,,500,4000
949,98,358,209,459,293,Car,8837,True,False,0,0,0,0,,500,4000
950,98,358,210,460,295,Car,8744,True,False,0,0,0,0,,500,4000
951,98,359,210,461,296,Car,8982,True,False,0,0,0,0,,500,4000
952,98,358,210,462,298,Car,4905,True,False,0,0,0,0,,500,4000
953,98,358,210,462,299,Car,9491,True,False,0,0,0,0,,500,4000
955,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
958,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
960,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
962,98,361,210,470,303,Car,10325,True,False,0,0,0,0,,500,4000
963,98,361,210,471,303,Car,10308,True,False,0,0,0,0,,500,4000
964,98,361,210,472,303,Car,10579,True,False,0,0,0,0,,500,4000
965,98,361,210,474,303,Car,10825,True,False,0,0,0,0,,500,4000
966,98,360,210,475,303,Car,10853,True,False,0,0,0,0,,500,4000
967,98,360,210,476,304,Car,10878,True,False,0,0,0,0,,500,4000
968,98,361,210,478,304,Car,11155,True,False,0,0,0,0,,500,4000
969,98,361,210,480,305,Car,11645,True,False,0,0,0,0,,500,4000
970,98,363,210,484,305,Car,11764,True,False,0,0,0,0,,500,4000
971,98,362,210,484,305,Car,11523,True,False,0,0,0,0,,500,4000
972,98,362,209,484,305,Car,11746,True,False,0,0,0,0,,500,4000
973,98,361,209,485,304,Car,11697,True,False,0,0,0,0,,500,4000
974,98,362,208,485,304,Car,11790,True,False,0,0,0,0,,500,4000
975,98,361,208,485,305,Car,12295,True,False,0,0,0,0,,500,4000
976,98,361,209,486,307,Car,12565,True,False,0,0,0,0,,500,4000
977,98,362,208,488,307,Car,12553,True,False,0,0,0,0,,500,4000
978,98,362,208,488,308,Car,12708,True,False,0,0,0,0,,500,4000
979,98,362,209,489,308,Car,12433,True,False,0,0,0,0,,500,4000
980,98,363,209,490,308,Car,12486,True,False,0,0,0,0,,500,4000
981,98,363,209,490,309,Car,12656,True,False,0,0,0,0,,500,4000
982,98,362,209,490,310,Car,12922,True,False,0,0,0,0,,500,4000
983,98,362,209,491,310,Car,13077,True,False,0,0,0,0,,500,4000
984,98,362,210,491,311,Car,13232,True,False,0,0,0,0,,500,4000
985,98,362,210,492,313,Car,13505,True,False,0,0,0,0,,500,4000
986,98,362,211,493,314,Car,13932,True,False,0,0,0,0,,500,4000
987,98,362,211,493,316,Car,13968,True,False,0,0,0,0,,500,4000
988,98,362,211,494,317,Car,14212,True,False,0,0,0,0,,500,4000
989,98,362,211,495,317,Car,14202,True,False,0,0,0,0,,500,4000
990,98,362,211,496,317,Car,14234,True,False,0,0,0,0,,500,4000
991,98,362,211,497,318,Car,14326,True,False,0,0,0,0,,500,4000
992,98,362,211,498,318,Car,14184,True,False,0,0,0,0,,500,4000
993,98,363,211,499,317,Car,14375,True,False,0,0,0,0,,500,4000
994,98,364,211,500,318,Car,14500,True,False,0,0,0,0,,500,4000
995,98,364,211,501,318,Car,14896,True,False,0,0,0,0,,500,4000
996,98,364,210,503,318,Car,15176,True,False,0,0,0,0,,500,4000
997,98,364,210,504,318,Car,15334,True,False,0,0,0,0,,500,4000
998,98,363,210,503,318,Car,15217,True,False,0,0,0,0,,500,4000
999,98,362,210,503,319,Car,15608,True,False,0,0,0,0,,500,4000
1000,98,362,211,505,320,Car,15802,True,False,0,0,0,0,,500,4000
1001,98,361,211,506,321,Car,16313,True,True,431,292,464,306,DETECTED,500,4000
1002,98,361,211,507,321,Car,16333,True,True,434,293,465,306,DETECTED,500,4000
1003,98,363,211,510,322,Car,16493,True,True,437,294,466,307,DETECTED,500,4000
1004,98,364,211,512,323,Car,16764,True,True,435,294,467,308,DETECTED,500,4000
1005,98,364,212,514,324,Car,17140,True,False,0,0,0,0,,500,4000
1006,98,364,212,515,325,Car,17206,True,False,0,0,0,0,,500,4000
1007,98,364,213,515,327,Car,17395,True,False,0,0,0,0,,500,4000
1008,98,364,213,516,328,Car,17678,True,False,0,0,0,0,,500,4000
1009,98,364,213,517,328,Car,17811,True,False,0,0,0,0,,500,4000
1010,98,365,212,518,329,Car,18182,True,False,0,0,0,0,,500,4000
1011,98,365,212,519,329,Car,18243,True,False,0,0,0,0,,500,4000
1012,98,365,212,520,330,Car,18367,True,False,0,0,0,0,,500,4000
1013,98,365,212,521,331,Car,18771,True,False,0,0,0,0,,500,4000
1014,98,366,212,522,332,Car,19217,True,False,0,0,0,0,,500,4000
1015,98,366,212,523,334,Car,19420,True,False,0,0,0,0,,500,4000
1016,98,366,212,524,335,Car,19519,True,False,0,0,0,0,,500,4000
1017,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1018,98,367,212,525,336,Car,20112,True,False,0,0,0,0,,500,4000
1019,98,368,212,527,338,Car,20367,True,False,0,0,0,0,,500,4000
1020,98,368,212,527,338,Car,20491,True,False,0,0,0,0,,500,4000
1021,98,366,211,527,338,Car,21126,True,False,0,0,0,0,,500,4000
1022,98,367,211,529,339,Car,21013,True,True,446,307,481,322,DETECTED,500,4000
1023,98,368,210,531,339,Car,21032,True,False,0,0,0,0,,500,4000
1024,98,369,211,532,341,Car,21540,True,False,0,0,0,0,,500,4000
1025,98,369,211,533,342,Car,21804,True,False,0,0,0,0,,500,4000
1026,98,370,210,534,342,Car,21785,True,False,0,0,0,0,,500,4000
1027,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1028,98,369,209,534,342,Car,21863,True,False,0,0,0,0,,500,4000
1029,98,369,209,534,342,Car,21980,True,False,0,0,0,0,,500,4000
1030,98,369,209,535,342,Car,22037,True,True,450,308,484,323,DETECTED,500,4000
1031,98,369,209,536,342,Car,22099,True,False,0,0,0,0,,500,4000
1032,98,370,210,538,343,Car,22198,True,True,453,307,488,323,DETECTED,500,4000
1033,98,371,211,539,343,Car,21831,True,False,0,0,0,0,,500,4000
1034,98,372,211,540,343,Car,21617,True,False,0,0,0,0,,500,4000
1035,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1036,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1037,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1038,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1039,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1040,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1041,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1042,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1043,98,373,210,543,344,Car,23660,True,False,0,0,0,0,,500,4000
1044,98,374,211,547,345,Car,24325,True,False,0,0,0,0,,500,4000
1045,98,372,210,546,346,Car,23789,True,True,456,312,495,330,DETECTED,500,4000
1046,98,371,210,546,347,Car,24228,True,False,0,0,0,0,,500,4000
1047,98,371,211,546,348,Car,24578,True,False,0,0,0,0,,500,4000
1048,98,371,211,548,349,Car,24817,True,True,460,314,497,330,DETECTED,500,4000
1049,98,371,211,549,350,Car,24896,True,True,462,315,499,330,DETECTED,500,4000
1050,98,371,211,549,350,Car,24917,True,True,462,315,498,330,DETECTED,500,4000
1051,98,371,210,550,350,Car,25032,True,True,462,316,497,331,DETECTED,500,4000
1052,98,371,211,550,351,Car,25075,True,True,460,315,498,330,DETECTED,500,4000
1053,98,371,211,551,351,Car,25309,True,True,462,316,499,331,DETECTED,500,4000
1054,98,371,211,552,351,Car,25494,True,True,462,317,501,332,DETECTED,500,4000
1055,98,370,212,553,352,Car,25905,True,True,463,317,502,333,DETECTED,500,4000
1056,98,370,212,554,352,Car,25936,True,True,464,316,501,333,DETECTED,500,4000
1057,98,370,212,555,353,Car,25956,True,True,463,317,501,334,DETECTED,500,4000
1058,98,370,212,555,353,Car,25850,True,True,463,317,501,334,DETECTED,500,4000
1059,98,370,212,556,353,Car,26150,True,True,463,316,500,334,DETECTED,500,4000
1060,98,369,212,556,353,Car,26341,True,True,464,316,501,334,DETECTED,500,4000
1061,98,369,211,556,353,Car,26538,True,True,464,317,501,334,DETECTED,500,4000
1062,98,369,211,556,353,Car,26467,True,True,465,316,501,333,DETECTED,500,4000
1063,98,369,211,556,354,Car,26722,True,True,464,317,502,334,DETECTED,500,4000
1064,98,369,211,556,354,Car,26846,True,True,464,316,502,334,DETECTED,500,4000
1065,98,369,211,557,355,Car,27087,True,True,465,317,503,335,DETECTED,500,4000
1066,98,369,211,558,355,Car,27378,True,True,466,317,505,335,DETECTED,500,4000
1067,98,370,211,559,356,Car,27527,True,True,466,319,504,337,DETECTED,500,4000
1068,98,369,211,559,357,Car,27705,True,True,466,320,505,338,DETECTED,500,4000
1069,98,369,211,560,357,Car,27902,True,True,468,321,505,338,DETECTED,500,4000
1070,98,370,212,560,358,Car,28072,True,True,467,321,505,338,DETECTED,500,4000
1071,98,369,212,560,359,Car,28138,True,True,467,319,506,338,DETECTED,500,4000
1072,98,369,211,561,359,Car,28240,True,True,467,321,506,339,DETECTED,500,4000
1073,98,369,211,561,359,Car,28426,True,True,468,321,507,339,DETECTED,500,4000
1074,98,369,211,562,359,Car,28480,True,True,468,320,506,339,DETECTED,500,4000
1075,98,369,211,562,359,Car,28528,True,True,469,321,507,338,DETECTED,500,4000
1076,98,370,211,563,360,Car,28751,True,True,468,322,508,340,DETECTED,500,4000
1077,98,370,212,564,361,Car,28912,True,True,470,323,509,340,DETECTED,500,4000
1078,98,371,212,565,362,Car,29187,True,True,471,324,510,342,DETECTED,500,4000
1079,98,371,212,566,362,Car,29351,True,True,473,324,512,341,DETECTED,500,4000
1080,98,371,212,567,363,Car,29617,True,True,473,325,512,342,DETECTED,500,4000
1081,98,371,213,567,363,Car,29630,True,True,472,325,511,343,DETECTED,500,4000
1082,98,371,212,568,363,Car,29913,True,True,473,325,512,343,DETECTED,500,4000
1083,98,371,212,570,363,Car,30032,True,True,475,325,514,343,DETECTED,500,4000
1084,98,371,212,570,363,Car,30126,True,True,475,325,515,343,DETECTED,500,4000
1085,98,371,212,570,363,Car,30131,True,True,474,325,514,342,DETECTED,500,4000
1086,98,371,212,571,364,Car,30428,True,True,475,326,514,343,DETECTED,500,4000
1087,98,371,212,572,365,Car,30864,True,True,476,326,517,344,DETECTED,500,4000
1088,98,372,212,574,365,Car,31116,True,True,478,328,518,346,DETECTED,500,4000
1089,98,372,213,574,366,Car,31294,True,True,477,329,518,346,DETECTED,500,4000
1090,98,372,213,575,368,Car,31690,True,True,478,330,518,347,DETECTED,500,4000
1091,98,373,214,577,369,Car,31849,True,True,480,330,520,348,DETECTED,500,4000
1092,98,373,214,578,370,Car,32151,True,True,481,331,522,349,DETECTED,500,4000
1093,98,373,214,578,371,Car,32522,True,True,481,333,520,350,DETECTED,500,4000
1094,98,372,214,579,372,Car,32984,True,True,481,333,522,351,DETECTED,500,4000
1095,98,373,214,581,373,Car,33316,True,True,483,334,525,352,DETECTED,500,4000
1096,98,374,215,583,373,Car,33682,True,True,485,334,525,352,DETECTED,500,4000
1097,98,374,215,584,375,Car,33839,True,True,486,335,528,354,DETECTED,500,4000
1098,98,374,215,586,375,Car,34393,True,True,488,336,529,354,DETECTED,500,4000
1099,98,375,215,588,377,Car,34924,True,True,489,337,531,356,DETECTED,500,4000
1100,98,375,216,589,378,Car,35419,True,True,493,338,533,356,DETECTED,500,4000
1101,98,375,217,591,380,Car,36482,True,True,492,339,535,358,DETECTED,500,4000
1102,98,376,217,594,382,Car,36759,True,True,494,340,537,360,DETECTED,500,4000
1103,98,378,217,597,383,Car,36850,True,True,496,341,539,361,DETECTED,500,4000
1104,98,378,217,599,384,Car,37096,True,True,499,343,542,362,DETECTED,500,4000
1105,98,379,218,601,385,Car,38159,True,True,500,344,542,363,DETECTED,500,4000
1106,98,379,218,603,387,Car,39009,True,True,501,344,544,365,DETECTED,500,4000
1107,98,380,218,606,388,Car,39556,True,True,504,345,548,366,DETECTED,500,4000
1108,98,380,218,609,390,Car,40419,True,True,506,346,552,367,DETECTED,500,4000
1109,98,381,218,612,391,Car,41428,True,True,506,348,554,369,DETECTED,500,4000
1110,98,381,218,614,393,Car,41994,True,True,511,349,557,370,DETECTED,500,4000
1111,98,382,218,617,394,Car,42657,True,True,512,350,559,372,DETECTED,500,4000
1112,98,383,218,621,396,Car,43598,True,True,515,351,562,373,DETECTED,500,4000
1113,98,383,219,624,398,Car,44903,True,True,518,353,563,375,DETECTED,500,4000
1114,98,383,218,626,399,Car,45547,True,True,519,355,567,377,DETECTED,500,4000
1115,98,384,218,630,401,Car,46766,True,True,523,356,570,378,DETECTED,500,4000
1116,98,386,218,635,402,Car,47625,True,True,527,357,574,380,DETECTED,500,4000
1117,98,386,218,638,404,Car,48843,True,True,530,359,579,382,DETECTED,500,4000
1118,98,387,219,642,406,Car,50006,True,True,532,360,581,383,DETECTED,500,4000
1119,98,387,219,646,408,Car,51299,True,True,536,361,587,386,DETECTED,500,4000
1120,98,388,218,650,411,Car,53001,True,True,538,364,591,388,DETECTED,500,4000
1121,98,388,219,654,413,Car,54222,True,True,542,365,595,389,DETECTED,500,4000
1122,98,389,219,659,416,Car,55860,True,True,547,368,598,392,DETECTED,500,4000
1123,98,390,219,664,418,Car,57135,True,True,551,371,603,395,DETECTED,500,4000
1124,98,391,220,668,421,Car,58399,True,True,554,372,607,396,DETECTED,500,4000
1125,98,391,220,672,423,Car,59927,True,True,558,375,612,399,DETECTED,500,4000
1126,98,391,221,676,426,Car,61759,True,True,560,376,615,402,DETECTED,500,4000
1127,98,391,220,681,429,Car,64361,True,True,564,378,620,405,DETECTED,500,4000
1128,98,391,221,686,432,Car,66288,True,True,572,381,625,408,DETECTED,500,4000
1129,98,392,221,691,436,Car,68193,True,True,575,385,631,412,DETECTED,500,4000
1130,98,393,221,697,439,Car,70819,True,True,580,388,635,414,DETECTED,500,4000
1131,98,394,221,702,442,Car,72166,True,True,582,390,642,418,DETECTED,500,4000
1132,98,395,221,709,446,Car,75272,True,True,590,394,647,420,DETECTED,500,4000
1133,98,396,221,715,450,Car,78157,True,True,594,396,654,425,DETECTED,500,4000
1134,98,396,222,721,454,Car,80840,True,True,599,400,659,428,DETECTED,500,4000
1135,98,396,222,727,457,Car,83423,True,True,605,403,666,432,DETECTED,500,4000
1136,98,397,221,735,461,Car,86935,True,True,613,407,674,437,DETECTED,500,4000
1137,98,398,221,742,465,Car,90698,True,True,615,410,680,443,DETECTED,500,4000
1138,98,399,221,750,469,Car,93697,True,True,620,415,687,447,DETECTED,500,4000
1139,98,401,220,758,471,Car,95553,True,True,632,418,696,452,DETECTED,500,4000
1140,98,402,220,767,473,Car,96949,True,True,638,423,706,457,DETECTED,500,4000
1141,98,403,219,775,473,Car,98057,True,True,645,429,715,464,DETECTED,500,4000
1142,98,405,219,784,473,Car,99906,True,True,654,433,724,470,DETECTED,500,4000
1143,98,407,219,794,474,Car,102357,True,True,667,440,734,473,DETECTED,500,4000
1144,98,408,219,803,474,Car,103800,True,False,0,0,0,0,,500,4000
1145,98,410,219,812,474,Car,106438,True,False,0,0,0,0,,500,4000
1146,98,412,219,823,474,Car,108742,True,False,0,0,0,0,,500,4000
1147,98,414,220,834,475,Car,110772,True,False,0,0,0,0,,500,4000
1148,98,414,220,840,474,Car,109576,True,False,0,0,0,0,,500,4000
1149,98,413,221,844,474,Car,109124,True,False,0,0,0,0,,500,4000
1150,98,413,223,847,475,Car,108421,True,False,0,0,0,0,,500,4000
1151,98,413,224,849,475,Car,107426,True,False,0,0,0,0,,500,4000
1152,98,413,225,850,475,Car,106323,True,False,0,0,0,0,,500,4000
1153,98,414,226,850,474,Car,105538,True,False,0,0,0,0,,500,4000
1154,98,415,227,851,475,Car,105326,True,False,0,0,0,0,,500,4000
1155,98,416,227,851,474,Car,104215,True,False,0,0,0,0,,500,4000
1156,98,417,228,851,474,Car,103008,True,False,0,0,0,0,,500,4000
1157,98,419,229,851,474,Car,102111,True,False,0,0,0,0,,500,4000
1158,98,421,230,852,474,Car,101077,True,False,0,0,0,0,,500,4000
1159,98,423,230,852,473,Car,100467,True,False,0,0,0,0,,500,4000
1160,98,425,231,852,473,Car,99820,True,False,0,0,0,0,,500,4000
1161,98,427,231,852,473,Car,99234,True,False,0,0,0,0,,500,4000
1162,98,429,233,852,474,Car,97755,True,False,0,0,0,0,,500,4000
1163,98,432,234,852,474,Car,97228,True,False,0,0,0,0,,500,4000
1164,98,435,234,852,474,Car,96092,True,False,0,0,0,0,,500,4000
1165,98,438,235,852,474,Car,95308,True,False,0,0,0,0,,500,4000
1166,98,440,236,852,475,Car,94902,True,False,0,0,0,0,,500,4000
1167,98,442,237,852,475,Car,93872,True,False,0,0,0,0,,500,4000
1168,98,444,238,852,475,Car,92591,True,False,0,0,0,0,,500,4000
1169,98,448,239,852,475,Car,91495,True,False,0,0,0,0,,500,4000
1170,98,451,240,853,474,Car,89690,True,False,0,0,0,0,,500,4000
1171,98,454,240,853,474,Car,89170,True,False,0,0,0,0,,500,4000
1172,98,458,243,853,475,Car,85978,True,False,0,0,0,0,,500,4000
1173,98,462,247,853,475,Car,82194,True,False,0,0,0,0,,500,4000
1174,98,465,252,853,476,Car,80057,True,False,0,0,0,0,,500,4000
1175,98,470,255,853,476,Car,78311,True,False,0,0,0,0,,500,4000
1176,98,474,258,854,476,Car,76428,True,False,0,0,0,0,,500,4000
1177,98,478,264,853,477,Car,72507,True,False,0,0,0,0,,500,4000
1178,98,482,266,853,476,Car,72416,True,False,0,0,0,0,,500,4000
1179,98,487,266,854,475,Car,71919,True,False,0,0,0,0,,500,4000
1180,98,492,267,854,475,Car,70134,True,False,0,0,0,0,,500,4000
1181,98,498,269,854,475,Car,67689,True,False,0,0,0,0,,500,4000
1182,98,504,273,854,475,Car,64414,True,False,0,0,0,0,,500,4000
1183,98,510,277,855,476,Car,61754,True,False,0,0,0,0,,500,4000
1184,98,517,284,856,477,Car,56891,True,False,0,0,0,0,,500,4000
1185,98,525,294,857,480,Car,51268,True,False,0,0,0,0,,500,4000
1186,98,533,300,857,479,Car,49471,True,False,0,0,0,0,,500,4000
1187,98,543,306,858,480,Car,45163,True,False,0,0,0,0,,500,4000
1188,98,552,315,859,481,Car,41148,True,False,0,0,0,0,,500,4000
1189,98,562,325,860,482,Car,36160,True,False,0,0,0,0,,500,4000
1190,98,574,337,861,484,Car,30636,True,False,0,0,0,0,,500,4000
1191,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1192,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1193,98,607,355,873,489,Car,18619,True,False,0,0,0,0,,500,4000
1194,98,635,371,878,492,Car,13354,True,False,0,0,0,0,,500,4000
1195,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1196,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1197,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1198,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1199,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1200,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1201,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1202,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1203,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1204,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1205,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1206,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1207,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1208,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1209,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1210,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1211,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1212,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1213,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1214,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1215,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1216,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1217,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1218,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1219,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1220,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1221,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1222,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1223,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1224,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1225,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1226,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1227,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1228,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1229,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1230,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1231,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1232,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1233,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1234,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1235,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1236,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1237,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1238,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1239,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1240,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1241,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1242,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1243,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1244,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1245,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1246,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1247,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1248,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1249,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1250,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1251,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1252,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1253,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1254,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1255,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1256,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1257,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1258,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1259,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1260,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1261,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1262,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1263,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1264,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1265,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1266,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1267,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1268,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
1269,-1,0,0,0,0,None,0,False,False,0,0,0,0,,0,4000
